tblUploadID,tblHaulID,Ship,Gear,HaulNo,StationNumber,Year,Month,Day,Time,ShootLat,ShootLong,HaulLat,HaulLong,ICESrectangle,Depth,Survey,ICESDatabase,Notes
12703,30157,77SE,GOV,30,33,2023,2,2,1442,57.1298,11.8465,57.1002,11.8319,43G1,55,IBTS,Y,Shoot: Svereg_note: E Fladen.0103
12703,30146,77SE,GOV,20,23,2023,1,31,1203,56.3395,12.6041,56.3564,12.5568,41G2,24,IBTS,Y,Surface:
11681,28556,06NI,GOV,28,410,2023,7,25,0935,53.8633,6.2568,53.8633,6.2568,36F6,29,G2829,Y,NA
12701,30073,77SE,GOV,16,146,2023,8,26,0827,58.6539,10.4884,58.6805,10.4594,46G0,145,IBTS,Y,Home: Svereg_note: 13 N Persgrund.0638
12698,29979,77U3,TV3,7,7,2023,11,15,1329,55.7365,12.8844,55.7248,12.8913,40G2,17,SSS,Y,NA
9622,24649,64T2,GOV,33,41F133,2023,2,7,1503,56.3543,1.5811,56.372,1.53,41F1,NA,IBTS,Y,NA
11681,28567,06NI,GOV,35,417,2023,7,26,1502,54.3475,7.1958,54.3475,7.1958,37F7,41,G2829,Y,NA
8355,7558,11BU,BMT,5,ftWT1bis,2023,2,27,1217,51.5065,2.8841,51.5125,2.9089,32F2,NA,NA,N,Survey1
11680,28541,06NI,GOV,6,54,2023,2,2,1527,55.6633,6.8005,55.6633,6.8005,40F6,36,G1022,Y,NA
8520,20587,26D4,GOV,43,138,2023,8,29,1158,52.6084,2.4962,52.5962,2.4569,34F2,49,IBTS,Y,VA 22 m. Stationen er overført fra SIS.
8520,20535,26D4,GOV,9,38,2023,1,28,0846,57.1445,4.6361,57.1561,4.6917,43F4,61,IBTS,Y,Vingeafstand 23m. Stationen er overført fra SIS.
9622,24637,64T2,GOV,36,33F436,2023,2,13,1038,52.2209,4.2828,52.2521,4.2968,33F4,NA,IBTS,Y,NA
12701,30062,77SE,GOV,34,165,2023,8,30,1027,57.3049,11.5762,57.3352,11.5834,43G1,65,IBTS,Y,Shoot: Svereg_note: 10 WNW Nidingen.0659
12698,29977,77U3,TV3,5,5,2023,11,15,1040,55.8225,12.709,55.8115,12.7172,40G2,22,SSS,Y,NA
12699,29988,77U3,TV3,9,9,2023,2,9,0849,55.9649,12.6884,55.9494,12.6972,40G2,29,SSS,Y,sjöborre 695gr/14st blåmussla 0 6/6st x3--ctd(6S10911) temp yta3 1 botten 7 2gr.....mycket ström på
8520,20576,26D4,GOV,29,98,2023,8,26,0556,54.1792,5.2583,54.1546,5.2176,37F5,42,IBTS,Y,VA 222m. Stationen er overført fra SIS.
12701,30051,77SE,GOV,26,156,2023,8,28,1357,56.3717,12.2636,56.4025,12.2591,41G2,34,IBTS,Y,Shoot: Svereg_note: 7 NW Kullen.0649
9622,24633,64T2,GOV,28,41E928,2023,2,6,1244,56.243,-0.8835,56.2109,-0.8695,41E9,NA,IBTS,Y,NA
12703,30136,77SE,GOV,10,12,2023,1,28,0813,56.5837,5.9321,56.5716,5.9753,42F5,51,IBTS,Y,Kortat  fisk på lodet. Svereg_note: DK96.0064
12701,30063,77SE,GOV,35,166,2023,8,30,1224,57.377,11.3164,57.4076,11.3214,43G1,40,IBTS,Y,Shoot: Svereg_note: 4 N Böchers bank.0660
8520,20577,26D4,GOV,30,100,2023,8,26,0950,54.2224,4.4645,54.2445,4.5076,37F4,48,IBTS,Y,Distance 215 m. Stationen er overført fra SIS.
11680,28542,06NI,GOV,14,81,2023,2,6,0851,58.0705,0.2692,58.0705,0.2692,45F0,144,G1022,Y,NA
8520,20533,26D4,GOV,7,26,2023,1,27,1306,58.1,4.7709,58.1212,4.7232,45F4,162,IBTS,Y,dist 26. Stationen er overført fra SIS.
9622,24627,64T2,GOV,6,37F706,2023,1,25,0936,54.1764,7.6778,54.1486,7.6509,37F7,NA,IBTS,Y,NA
8520,20556,26D4,GOV,45,184,2023,2,12,0840,56.5946,6.8973,56.6011,6.8383,42F6,44,IBTS,Y,Vingeafstand 21m. Stationen er overført fra SIS.
12703,30137,77SE,GOV,11,14,2023,1,28,1334,56.9614,6.4808,56.962,6.5279,42F6,55,IBTS,Y,Shoot: Svereg_note: 42F6.0066
9622,24638,64T2,GOV,4,36F704,2023,1,24,1459,53.8584,7.4136,53.8639,7.4599,36F7,NA,IBTS,Y,NA
11681,28571,06NI,GOV,47,429,2023,7,28,1413,54.3002,7.1652,54.3002,7.1652,37F7,40,G2829,Y,NA
8520,20567,26D4,GOV,15,46,2023,8,21,0827,56.2537,1.491,56.2498,1.4308,41F1,82,IBTS,Y,Distance 20m. Stationen er overført fra SIS.
8520,20565,26D4,GOV,13,37,2023,8,20,0949,56.2563,3.6421,56.2768,3.596,41F3,74,IBTS,Y,Vinge afs. 20 mtr. Stationen er overført fra SIS.
11681,28593,06NI,GOV,7,389,2023,7,20,1401,54.6295,4.4083,54.6295,4.4083,38F4,50,G2829,Y,NA
9622,24622,64T2,GOV,12,36F412,2023,1,26,1444,53.9096,4.3393,53.8785,4.3244,36F4,NA,IBTS,Y,NA
12703,30147,77SE,GOV,22,25,2023,2,1,0717,56.5905,11.8203,56.6206,11.8293,42G1,35,IBTS,Y,Liftoff: Svereg_note: 7 S Anholt knob.0091
11681,28582,06NI,GOV,9,391,2023,7,21,0708,55.4278,3.8528,55.4278,3.8528,39F3,30,G2829,Y,NA
8520,20555,26D4,GOV,38,164,2023,2,10,0613,55.8926,4.2778,55.8924,4.3371,40F4,48,IBTS,Y,Vinge afs. 22 mtr. Stationen er overført fra SIS.
12703,30135,77SE,GOV,37,40,2023,2,4,1449,57.8947,9.8898,57.8816,9.8376,44F9,62,IBTS,Y,Shoot: Svereg_note: 17 N Hirtshals.0118
12701,30040,77SE,GOV,5,133,2023,8,22,1222,57.6051,9.1516,57.5864,9.1068,44F9,35,IBTS,Y,Svereg_note: 27 W Hirtshals.0622
11682,28626,26D4,GOV,1,1,2024,9,9,1405,55.2725,7.5946,55.2484,7.6348,39F7,25,G2829,Y,NA
10620,25566,26HF,TV3,30,609,2024,10,22,0824,54.7455,12.3185,54.7291,12.2878,38G2,19,BITS,Y,NA
9621,24581,64T2,GOV,49,Inf,2024,2,16,1410,56.0611,-0.6156,56.0341,-0.6528,41E9,NA,IBTS,Y,NA
10620,25571,26HF,TV3,55,659,2024,10,29,0811,55.5315,10.8592,55.5546,10.843,40G0,35,BITS,Y,22122
12705,30249,77SE,GOV,21,169,2024,8,25,1049,57.1856,11.6612,57.2157,11.6572,43G1,73,IBTS,Y,Shoot: Svereg_note: W Fladen.0640
10620,25545,26HF,TV3,16,581,2024,10,18,1055,56.2458,12.2613,56.2254,12.2896,41G2,23,BITS,Y,NA
12705,30260,77SE,GOV,43,191,2024,8,31,0514,58.4991,11.1218,58.4693,11.1346,45G1,57,IBTS,Y,Shoot: Svereg_note: NW Skägga.0664
12705,30223,77SE,GOV,27,175,2024,8,27,0512,57.6615,9.7497,57.6512,9.6952,44F9,45,IBTS,Y,Touchdown: Svereg_note: 8 5WNW Hirtshals.0647
9621,24570,64T2,GOV,12,Inf,2024,2,1,1222,53.9069,6.3446,53.8998,6.4013,36F6,NA,IBTS,Y,NA
9621,24616,64T2,GOV,38,4.2e+139,2024,2,14,0726,56.7863,1.8174,56.7526,1.8051,42F1,NA,IBTS,Y,NA
9621,24594,64T2,GOV,34,3.8e+135,2024,2,13,0723,54.6011,1.1034,54.5769,1.1519,38F1,NA,IBTS,Y,NA
11682,28636,26D4,GOV,18,38,2024,9,14,1324,56.5592,5.2563,56.581,5.3055,42F5,59,G2829,Y,NA
12704,30190,77SE,GOV,6,8,2024,1,24,0713,56.3686,12.2626,56.3997,12.26,41G2,33,IBTS,Y,Svereg_note: 7 NW Kullen.0054
10623,25751,26D4,GOV,33,126,2024,1,26,0848,54.3573,2.7259,54.3357,2.7727,37F2,31,IBTS,Y,Vingeafstand 20. Stationen er overført fra SIS. CTD data fra stævnrør
9621,24583,64T2,GOV,47,Inf,2024,2,16,0948,56.6276,-0.2925,56.5941,-0.302,42E9,NA,IBTS,Y,NA
10623,25803,26D4,GOV,11,31,2024,8,25,0505,56.0825,5.7087,56.0499,5.7037,41F5,54,IBTS,Y,Vingeafstand 24m. Stationen er overført fra SIS.
12713,30420,06SL,TVS,14,22043,2024,2,26,0655,54.0895,11.0508,54.101,11.0882,37G1,NA,G2916,Y,NA
12705,30227,77SE,GOV,33,181,2024,8,28,1011,56.9881,6.5159,56.9929,6.5732,42F6,59,IBTS,Y,Home: Svereg_note: Swifty.0654
12704,30201,77SE,GOV,43,46,2024,2,3,0955,57.1781,11.6591,57.2083,11.6638,43G1,74,IBTS,Y,Shoot: Svereg_note: W Fladen.0116
10620,25555,26HF,TV3,6,561,2024,10,16,0616,57.2849,11.5082,57.261,11.5124,43G1,70,BITS,Y,NA
10623,25788,26D4,GOV,7,18,2024,8,24,0737,56.3057,7.1891,56.3046,7.2496,41F7,33,IBTS,Y,20. Stationen er overført fra SIS.
10620,25560,26HF,TV3,9,568,2024,10,17,0358,57.0214,12.1464,57.0039,12.1119,43G2,45,BITS,Y,NA
12705,30245,77SE,GOV,17,165,2024,8,24,1341,56.8238,12.2221,56.8443,12.2483,42G2,39,IBTS,Y,Shoot: Svereg_note: SW Morups bank.0635
12704,30179,77SE,GOV,14,16,2024,1,26,0722,57.7427,9.7384,57.7565,9.7898,44F9,38,IBTS,Y,Home: Svereg_note: 11 N Hirtshals.0066
10620,25556,26HF,TV3,8,565,2024,10,16,1148,57.1563,11.8356,57.155,11.8821,43G1,51,BITS,Y,NA
12713,30419,06SL,TVS,13,22045,2024,2,25,1200,54.3138,11.3385,54.2945,11.311,37G1,NA,G2916,Y,NA
12705,30234,77SE,GOV,4,151,2024,8,21,0521,58.1983,10.4449,58.2054,10.388,45G0,237,IBTS,Y,Shoot: Svereg_note: 28 N Skagen.0619 Väldigt mycket lera.
11682,28635,26D4,GOV,15,29,2024,9,13,1024,55.7688,6.4757,55.8009,6.4498,40F6,43,G2829,Y,NA
10620,25582,26HF,TV3,23,595,2024,10,20,1145,55.4981,12.4319,55.4968,12.4176,39G2,10,BITS,Y,Rødmøj
10620,25581,26HF,TV3,52,654,2024,10,28,1121,55.1163,11.3149,55.1334,11.2886,39G1,16,BITS,Y,22082
9621,24574,64T2,GOV,37,3.9e+138,2024,2,13,1627,55.2903,1.4895,55.3141,1.518,39F1,NA,IBTS,Y,NA
10623,25792,26D4,GOV,13,52,2024,1,18,1337,56.6075,7.155,56.5773,7.1806,42F7,36,IBTS,Y,Vingeafstand 23. Stationen er overført fra SIS.
10623,25766,26D4,GOV,27,99,2024,1,24,1304,55.6015,-0.8184,55.5844,-0.7697,40E9,98,IBTS,Y,Dist:24. Stationen er overført fra SIS.
9621,24605,64T2,GOV,26,Inf,2024,2,6,0737,54.6821,3.511,54.6925,3.5633,38F3,NA,IBTS,Y,NA
10623,25755,26D4,GOV,24,88,2024,1,23,1053,54.6032,1.2027,54.6317,1.1808,38F1,31,IBTS,Y,Dist: 22. Stationen er overført fra SIS.
9621,24592,64T2,GOV,14,Inf,2024,2,2,0722,54.094,8.0756,54.0775,8.0248,37F8,NA,IBTS,Y,NA
11682,28625,26D4,GOV,10,19,2024,9,12,0754,55.1117,5.177,55.139,5.1415,39F5,41,G2829,Y,NA
10620,25570,26HF,TV3,49,647,2024,10,27,1409,55.5754,10.909,55.5518,10.9269,40G0,28,BITS,Y,22104
12705,30242,77SE,GOV,20,168,2024,8,25,0746,56.9275,11.691,56.9537,11.6618,42G1,57,IBTS,Y,Shoot: Svereg_note: Sanden.0639
12706,30271,77U3,TV3,2,3,2024,2,8,1356,55.9343,12.6994,55.9245,12.7181,40G2,39,SSS,Y,NA
12713,30429,06SL,TVS,18,24280,2024,2,27,1208,54.6915,12.2083,54.7007,12.2483,38G2,NA,G2916,Y,NA
12713,30430,06SL,TVS,19,24086,2024,2,28,0653,54.9695,12.707,54.9862,12.6733,38G2,NA,G2916,Y,NA
12704,30205,77SE,GOV,16,18,2024,1,26,1208,57.834,10.5533,57.8305,10.6108,44G0,103,IBTS,Y,Shoot: Svereg_note: 4.5 N Skagen.0068
12704,30216,77SE,GOV,40,43,2024,2,2,1106,57.1807,12.0668,57.2094,12.0496,43G2,30,IBTS,Y,Shoot: Svereg_note: Inre Värötuben.0109
10623,25718,26D4,GOV,30,90,2024,8,31,0827,53.8836,6.9762,53.8723,6.9221,36F6,24,IBTS,Y,Stationen er overført fra SIS.
10620,25578,26HF,TV3,54,657,2024,10,29,0538,55.362,10.8481,55.3853,10.8309,39G0,23,BITS,Y,22025
10623,25791,26D4,GOV,12,51,2024,1,18,0820,56.6066,6.8133,56.594,6.8677,42F6,44,IBTS,Y,Vingeafstand 21. Stationen er overført fra SIS. CTD droppet pga hydraulikfejl. CTD data fra stævnrør
12704,30197,77SE,GOV,38,41,2024,2,2,0704,56.872,12.2942,56.8986,12.2664,42G2,27,IBTS,Y,Touchdown: Svereg_note: Morups bank.0107
10620,25541,26HF,TV3,18,585,2024,10,19,0610,56.2235,11.9312,56.2267,11.9758,41G1,26,BITS,Y,Denne station er dobbelt i skibets stations liste
10623,25781,26D4,GOV,1,1,2024,8,22,0819,57.7062,9.5861,57.6944,9.5291,44F9,30,IBTS,Y,dist 20. Stationen er overført fra SIS. Netåbning meget usikker pga meget få data
10623,25707,26D4,GOV,50,151,2024,9,5,0609,53.4609,0.6679,53.493,0.6731,35F0,91,IBTS,Y,Stationen er overført fra SIS.
10620,25585,26HF,TV3,26,601,2024,10,21,0755,55.0895,12.8696,55.0902,12.8275,39G2,30,BITS,Y,Station 600 (CTD) kan slættes fra skibets stationsliste
9621,24603,64T2,GOV,29,Inf,2024,2,7,0725,53.8456,3.83,53.8163,3.8045,36F3,NA,IBTS,Y,NA
12707,30281,77U3,TV3,4,5,2024,11,5,1055,55.8591,12.6505,55.8468,12.6654,40G2,16,SSS,Y,2a ctd  mycket garnlänkar på draget. height=sensorvärde
12705,30253,77SE,GOV,41,189,2024,8,30,1110,57.8551,10.9494,57.8747,10.993,44G0,75,IBTS,Y,Shoot: Svereg_note: 7.5 NE Skagens rev.0662
12713,30427,06SL,TVS,11,22013,2024,2,25,0655,54.5127,11.3355,54.495,11.367,38G1,NA,G2916,Y,NA
10620,25567,26HF,TV3,31,611,2024,10,22,1013,54.6327,12.1801,54.6079,12.1829,38G2,16,BITS,Y,NA
10623,25729,26D4,GOV,30,113,2024,1,25,1047,55.6148,2.6855,55.622,2.7421,40F2,62,IBTS,Y,Dist 22. Stationen er overført fra SIS.
10623,25802,26D4,GOV,13,37,2024,8,26,0540,56.2028,4.1043,56.2239,4.1508,41F4,69,IBTS,Y,Vingeafstand 21m. Stationen er overført fra SIS.
11682,28627,26D4,GOV,12,23,2024,9,12,1451,55.5175,4.0836,55.5512,4.0804,40F4,33,G2829,Y,NA
10623,25733,26D4,GOV,19,52,2024,8,27,1342,56.2359,0.4985,56.2685,0.5047,41F0,92,IBTS,Y,Vingeafstand 22m. Stationen er overført fra SIS. Ingen wirekorrekt wirelændge
10623,25806,26D4,GOV,10,29,2024,8,25,0235,56.1537,6.1102,56.1428,6.0522,41F6,45,IBTS,Y,Vinge afs. 22 mtr. Stationen er overført fra SIS.
12705,30264,77SE,GOV,3,150,2024,8,20,1156,58.7918,10.3077,58.8091,10.2583,46G0,163,IBTS,Y,Shoot: Svereg_note: 11 SSE Svenner.0617
12713,30431,06SL,TVS,21,24298,2024,2,28,1118,54.9043,12.9172,54.9122,12.9585,38G2,NA,G2916,Y,NA
12704,30212,77SE,GOV,21,24,2024,1,28,0721,58.6651,10.8278,58.6354,10.8383,46G0,83,IBTS,Y,Shoot: Svereg_note: Persgrund.0080
9621,24593,64T2,GOV,35,3.8e+36,2024,2,13,1052,54.8423,0.4345,54.8683,0.4708,38F0,NA,IBTS,Y,NA
9621,24604,64T2,GOV,56,Inf,2024,2,20,1602,54.7445,-0.382,54.7191,-0.3435,38E9,NA,IBTS,Y,NA
12706,30275,77U3,TV3,6,8,2024,2,13,0723,55.9679,12.6858,55.9569,12.6931,40G2,29,SSS,Y,tappade strömmen (220v) till tv80/ek80 inga uppgifter på halet
10623,25807,26D4,GOV,11,41,2024,1,17,1327,57.9033,5.4131,57.883,5.4598,44F5,140,IBTS,Y,Vingeafstand 23. Stationen er overført fra SIS.
9621,24572,64T2,GOV,16,Inf,2024,2,2,1448,54.298,6.6463,54.2978,6.7018,37F6,NA,IBTS,Y,NA
12707,30283,77U3,TV3,6,7,2024,11,6,0715,55.8502,12.7502,55.8358,12.7498,40G2,32,SSS,Y,mindre strömt i dag  ctd 4.
10620,25552,26HF,TV3,14,577,2024,10,18,0602,56.6043,12.5014,56.5788,12.5033,42G2,22,BITS,Y,NA
10623,25759,26D4,GOV,18,70,2024,1,21,1421,55.1544,0.2801,55.1809,0.3124,39F0,92,IBTS,Y,Vingeafstand 22. Stationen er overført fra SIS.
12705,30238,77SE,GOV,14,162,2024,8,24,0514,56.4017,12.2602,56.3709,12.2621,41G2,34,IBTS,Y,Surface: Svereg_note: 7 NW Kullen.0632
12704,30186,77SE,GOV,17,20,2024,1,27,0728,58.0768,10.733,58.1071,10.7298,45G0,226,IBTS,Y,Surface: 2024-01-27 09:08:17 Ungefärlig vikt på Kolja. Ca hälften slängdes innan vikt togs. Svereg_n
12707,30285,77U3,TV3,8,9,2024,11,6,1022,55.7899,12.8679,55.7746,12.874,40G2,17,SSS,Y,höjd= sensorvärdet 0 9kn ström
10623,25796,26D4,GOV,2,3,2024,8,22,1149,57.4876,9.1303,57.4872,9.0703,43F9,25,IBTS,Y,Vinge afs. 20 mtr. Stationen er overført fra SIS.
10623,25714,26D4,GOV,53,161,2024,9,6,0235,53.3622,4.0701,53.3453,4.0232,35F4,27,IBTS,Y,NA
12713,30418,06SL,TVS,12,22007,2024,2,25,0926,54.4533,11.3717,54.4467,11.413,37G1,NA,G2916,Y,NA
10623,25722,26D4,GOV,28,110,2024,1,25,0616,55.3731,1.861,55.381100000000004,1.9179,39F1,46,IBTS,Y,Vingeafs. 21 mtr. Stationen er overført fra SIS.
10620,25589,26HF,TV3,22,593,2024,10,20,0807,55.7562,12.7156,55.7357,12.7062,40G2,11,BITS,Y,NA
9621,24614,64T2,GOV,30,3.6e+231,2024,2,7,1048,53.818600000000004,2.8091,53.8188,2.7519,36F2,NA,IBTS,Y,NA
9621,24617,64T2,GOV,39,4.2e+140,2024,2,14,1022,56.5944,1.1251,56.5641,1.118,42F1,NA,IBTS,Y,NA
10623,25793,26D4,GOV,6,17,2024,8,24,0257,56.8674,7.306,56.8339,7.2981,42F7,31,IBTS,Y,Vinge afs. 20 mtr. Stationen er overført fra SIS.
9621,24573,64T2,GOV,7,3.8e+208,2024,1,30,0746,54.764,2.744,54.7944,2.7338,38F2,NA,IBTS,Y,NA
12707,30280,77U3,TV3,3,4,2024,11,5,0909,55.7701,12.7175,55.7578,12.7146,40G2,14,SSS,Y,1a ctd station. temp= viva. höjd=läste av skärm. strömt. lerigt och tång i påsen
10620,25563,26HF,TV3,27,603,2024,10,21,1046,54.9057,12.981,54.9119,12.9544,38G2,37,BITS,Y,Kan ikke styre derfor kun 20 min
12704,30215,77SE,GOV,39,42,2024,2,2,0910,57.0167,12.2057,57.0467,12.195,43G2,31,IBTS,Y,Shoot: Svereg_note: Galtabäck.0108
10620,25574,26HF,TV3,59,668,2024,10,30,1210,55.8038,10.7392,55.7894,10.7028,40G0,18,BITS,Y,22032
10623,25782,26D4,GOV,39,154,2024,1,28,0738,54.969,6.5671,54.9771,6.6234,38F6,45,IBTS,Y,Vingeafs. 22 mtr. Stationen er overført fra SIS. CTD data fra stævnrør
12705,30226,77SE,GOV,39,187,2024,8,30,0513,57.7404,9.7294,57.7533,9.7816,44F9,39,IBTS,Y,Shoot: Svereg_note: 11 N Hirtshals.0660
10623,25785,26D4,GOV,41,156,2024,1,28,1130,55.1443,6.2118,55.133,6.1596,39F6,48,IBTS,Y,dist 22. Stationen er overført fra SIS. CTD data fra stævnrør
12705,30237,77SE,GOV,13,161,2024,8,23,1543,56.346,11.9705,56.3501,11.9344,41G1,32,IBTS,Y,Shoot: Svereg_note: 6 NE Lysegrund.0630
9621,24595,64T2,GOV,19,Inf,2024,2,3,1346,54.677,4.6914,54.6746,4.7474,38F4,NA,IBTS,Y,NA
12704,30202,77SE,GOV,44,47,2024,2,3,1301,57.3108,11.5768,57.3416,11.585,43G1,64,IBTS,Y,Shoot: Svereg_note: 10 WNW Nidingen.0117
12713,30421,06SL,TVS,16,22142,2024,2,26,1100,54.2663,11.499,54.2752,11.5392,37G1,NA,G2916,Y,NA
10623,25761,26D4,GOV,21,76,2024,1,22,1426,54.6831,-0.3263,54.6775,-0.2702,38E9,71,IBTS,Y,Stationen er overført fra SIS.
9621,24569,64T2,GOV,11,Inf,2024,2,1,1007,53.9423,5.7145,53.9388,5.7686,36F5,NA,IBTS,Y,NA
9621,24606,64T2,GOV,20,Inf,2024,2,3,1559,54.7755,5.2651,54.7781,5.3221,38F5,NA,IBTS,Y,NA
10623,25711,26D4,GOV,54,163,2024,9,6,0440,53.3474,3.8046,53.3237,3.7646,35F3,28,IBTS,Y,Stationen er overført fra SIS.
12704,30213,77SE,GOV,22,25,2024,1,28,0942,58.5993,10.9064,58.5694,10.8934,46G0,73,IBTS,Y,Shoot: Svereg_note: Kilebojen.0081
10620,25584,26HF,TV3,25,599,2024,10,21,0614,55.1587,12.7395,55.1441,12.7692,39G2,30,BITS,Y,Rørledning derfor kun 27 min
12705,30248,77SE,GOV,8,156,2024,8,22,0746,57.1871,11.4456,57.1617,11.4486,43G1,69,IBTS,Y,Shoot: Svereg_note: W Groves flak.0624
12705,30224,77SE,GOV,28,176,2024,8,27,0724,57.7037,9.5738,57.6929,9.5204,44F9,30,IBTS,Y,Shoot: Svereg_note: 14 WNW Hirtshals.0648
9621,24602,64T2,GOV,32,Inf,2024,2,12,1207,51.9086,3.781,51.8918,3.7206,32F3,NA,IBTS,Y,NA
12706,30276,77U3,TV3,7,9,2024,2,13,0916,55.8219,12.7858,55.829,12.7704,40G2,25,SSS,Y,NA
9621,24610,64T2,GOV,44,4e+45,2024,2,15,1242,55.8591,0.618,55.8261,0.6235,40F0,NA,IBTS,Y,NA
9621,24584,64T2,GOV,5,3.3e+306,2024,1,29,1201,52.2098,3.6505,52.2383,3.6411,33F3,NA,IBTS,Y,NA
10623,25754,26D4,GOV,17,69,2024,1,21,1031,54.7291,0.6585,54.7481,0.7019,38F0,78,IBTS,Y,Dist: 21. Stationen er overført fra SIS.
10623,25721,26D4,GOV,28,87,2024,8,31,0238,54.3171,7.3621,54.2963,7.4078,37F7,44,IBTS,Y,Stationen er overført fra SIS.
12713,30432,06SL,TVS,24,24017,2024,2,29,0952,54.8927,12.6868,54.888,12.6415,38G2,NA,G2916,Y,NA
10623,25765,26D4,GOV,26,97,2024,1,24,1045,55.5668,-1.1231,55.5514,-1.0706,40E8,109,IBTS,Y,Dist: 24. Stationen er overført fra SIS.
12704,30182,77SE,GOV,32,35,2024,1,30,1500,56.919,7.2777,56.9207,7.2165,42F7,33,IBTS,Y,Shoot: Svereg_note: Gladstone.0095
12705,30268,77SE,GOV,5,152,2024,8,21,0833,58.0567,9.9734,58.0436,9.9321,45F9,158,IBTS,Y,Shoot: Svereg_note: 28 N Hirtshals.0620
10623,25731,26D4,GOV,24,71,2024,8,29,0330,55.5658,3.1362,55.5583,3.0819,40F3,42,IBTS,Y,Vinge afs. 21 mtr. Stationen er overført fra SIS.
9621,24613,64T2,GOV,25,4.1e+226,2024,2,5,1040,56.3113,2.7865,56.3104,2.8461,41F2,NA,IBTS,Y,NA
10623,25710,26D4,GOV,56,166,2024,9,6,1051,53.4414,2.7841,53.4767,2.7959,35F2,31,IBTS,Y,VINGE AFS. 21 MTR. Stationen er overført fra SIS.
11682,28632,26D4,GOV,8,15,2024,9,11,1500,54.5983,5.5551,54.6078,5.4985,38F5,44,G2829,Y,NA
12705,30267,77SE,GOV,10,158,2024,8,23,0513,56.2192,10.9623,56.2494,10.9707,41G0,22,IBTS,Y,Liftoff: Svereg_note: 7 N Hjelm.0627
10623,25730,26D4,GOV,31,115,2024,1,25,1348,55.5596,3.0848,55.5664,3.1383,40F3,43,IBTS,Y,Vingeafstand 21m. Stationen er overført fra SIS.
9621,24565,64T2,GOV,31,3.5e+232,2024,2,7,1515,53.2311,2.6916,53.1961,2.6981,35F2,NA,IBTS,Y,NA
12707,30284,77U3,TV3,7,8,2024,11,6,0828,55.8344,12.7658,55.8238,12.7833,40G2,22,SSS,Y,NA
10620,25586,26HF,TV3,60,669,2024,10,31,0820,55.9919,11.0191,56.009,11.0536,40G1,35,BITS,Y,22037
12713,30413,06SL,TVS,4,22108,2024,2,22,0640,54.4505,10.6345,54.4583,10.5932,37G0,NA,G2916,Y,NA
10623,25752,26D4,GOV,34,127,2024,1,26,1056,54.4168,3.1076,54.4131,3.1617,37F3,40,IBTS,Y,Dist: 22. Stationen er overført fra SIS. CTD data fra stævnrør
12705,30266,77SE,GOV,23,171,2024,8,25,1545,57.1812,12.0685,57.2098,12.0506,43G2,30,IBTS,Y,Shoot: Svereg_note: Inre Värötuben.0642
10620,25562,26HF,TV3,34,617,2024,10,23,0938,54.6287,11.1469,54.6389,11.1082,38G1,20,BITS,Y,NA
12713,30417,06SL,TVS,3,22143,2024,2,21,1350,54.2257,11.582,54.2125,11.545,37G1,NA,G2916,Y,NA
10623,25804,26D4,GOV,44,169,2024,1,29,0855,56.1244,6.7484,56.1101,6.8025,41F6,40,IBTS,Y,Vingeafs 22 mtr. Stationen er overført fra SIS.
10623,25719,26D4,GOV,34,104,2024,9,1,0913,54.1501,4.6321,54.1775,4.5976,37F4,47,IBTS,Y,22. Stationen er overført fra SIS.
12704,30194,77SE,GOV,42,45,2024,2,3,0716,56.9241,11.6969,56.9498,11.6667,42G1,57,IBTS,Y,Touchdown: Svereg_note: Sanden.0115
12705,30256,77SE,GOV,26,174,2024,8,26,1121,57.5478,11.0686,57.5335,11.0182,44G1,41,IBTS,Y,Home: Svereg_note: 7 SE Hertas flak.0646
10623,25794,26D4,GOV,4,11,2024,8,23,0612,57.4566,8.5929,57.454,8.5314,43F8,54,IBTS,Y,Vingeafstand 21m. Stationen er overført fra SIS.
12706,30277,77U3,TV3,8,10,2024,2,13,1023,55.837,12.75,55.8473,12.7507,40G2,33,SSS,Y,NA
10623,25763,26D4,GOV,57,173,2024,9,7,0233,54.8584,3.6739,54.8815,3.7132,38F3,45,IBTS,Y,stationen tastet ind manuelt
10620,25573,26HF,TV3,57,664,2024,10,30,0543,55.923,10.4823,55.9476,10.4865,40G0,20,BITS,Y,22033
10623,25708,26D4,GOV,52,155,2024,9,5,1302,53.4224,1.5732,53.4555,1.5872,35F1,29,IBTS,Y,VINGE AFS. 20 MTR. Stationen er overført fra SIS. Ingen brugbar signal fra vingesensor
11682,28624,26D4,GOV,11,21,2024,9,12,1225,55.3615,4.3546,55.3806,4.3053,39F4,45,G2829,Y,NA
12704,30184,77SE,GOV,28,31,2024,1,29,1454,57.3719,9.1531,57.3738,9.0965,43F9,21,IBTS,Y,Shoot: Svereg_note: 20 W Lökken.0087
10620,25544,26HF,TV3,15,579,2024,10,18,0908,56.3532,12.1801,56.3284,12.1885,41G2,30,BITS,Y,Staar som CTD i stationslisten i skibets stationsliste
12705,30257,77SE,GOV,42,190,2024,8,30,1350,57.9349,11.2374,57.9593,11.2029,44G1,104,IBTS,Y,Shoot: Svereg_note: Djupa Rännan Ost.0663
10620,25575,26HF,TV3,41,631,2024,10,25,0534,55.1471,9.8512,55.1632,9.8842,39F9,20,BITS,Y,NA
